User-ID,ISBN,Book-Rating,Book-Title,Book-Author,Decade,Age,Country,Avg_Book_Rating,Avg_User_Rating,High_Rating,Country_Encoded
277478,440215099,0,Burden of Desire,Robert MacNeil,1990,31,netherlands,0,1.457943925,0,227
277478,440223423,0,Bad Guys: America's Most Wanted in Their Own Words,Mark Baker,1990,31,netherlands,1.2,1.457943925,0,227
277478,440225701,0,The Street Lawyer,JOHN GRISHAM,1990,31,netherlands,2.675461741,1.457943925,0,227
277478,440234743,0,The Testament,John Grisham,1990,31,netherlands,3.085308057,1.457943925,0,227
277478,440975964,0,Sister of the Bride,Beverly Cleary,1980,31,netherlands,1.727272727,1.457943925,0,227
277478,441005659,0,"The Crimson Claw (LucasFilm's Alien Chronicles, Book 2)",Deborah Chester,1990,31,netherlands,1.75,1.457943925,0,227
277478,441206697,0,Endless Frontier (Endless Frontier),Jerry Pournelle,1980,31,netherlands,0,1.457943925,0,227
277478,441845630,0,Unicorn Point (Apprentice Adept (Paperback)),Piers Anthony,1990,31,netherlands,3.090909091,1.457943925,0,227
277478,445409134,0,Murder in the Queen's Armes (A Gideon Oliver Mystery),Aaron Elkins,1990,31,netherlands,2.583333333,1.457943925,0,227
277478,446356018,0,Cradle,Gentry Lee,1980,31,netherlands,1.375,1.457943925,0,227
277478,446604089,0,The Best Laid Plans,Sidney Sheldon,1990,31,netherlands,2.640625,1.457943925,0,227
277478,446607657,0,When the Wind Blows,James Patterson,1990,31,netherlands,2.944,1.457943925,0,227
277478,446611859,0,The Proving Ground,G. Bruce Knecht,2000,31,netherlands,4.3125,1.457943925,0,227
277478,449149706,0,The Children of First Man,James Alexander Thom,1990,31,netherlands,4.333333333,1.457943925,0,227
277478,449204758,0,Kane and Abel,Jeffrey Archer,1980,31,netherlands,0,1.457943925,0,227
277478,449239438,0,Black Amber,Phyllis A. Whitney,1980,31,netherlands,0,1.457943925,0,227
277478,449244741,0,Covenant,James Michener,1980,31,netherlands,1.96875,1.457943925,0,227
277478,449308464,0,Stories Hawthorne,Kazin,1980,31,netherlands,0,1.457943925,0,227
277478,449907481,0,A Thousand Acres (Ballantine Reader's Circle),JANE SMILEY,1990,31,netherlands,2.652380952,1.457943925,0,227
277478,449907635,5,The Cat Who Went to Paris,Peter Gethers,1990,31,netherlands,3.692307692,1.457943925,0,227
277478,451156234,0,The Midwife: A Novel,Gay Courter,1990,31,netherlands,2.857142857,1.457943925,0,227
277478,451162218,8,Dark Forces: New Stories of Suspense and Supernatural Horror,Kirby McCauley,1980,31,netherlands,3.428571429,1.457943925,1,227
277478,451197437,0,Stiletto,Harold Robbins,1990,31,netherlands,0,1.457943925,0,227
277478,451410769,0,Cosmonaut,Peter McAllister,2000,31,netherlands,0,1.457943925,0,227
277478,451459393,8,"The Way of the Wolf (The Vampire Earth, Book 1)",E. E. Knight,2000,31,netherlands,2.428571429,1.457943925,1,227
277478,451523369,0,"Frankenstein Or, the Modern Prometheus",Mary Wollstonecraft Shelley,1990,31,netherlands,1.821428571,1.457943925,0,227
277478,498024253,0,Dutch cinema: An illustrated history,Peter Cowie,1970,31,netherlands,3.5,1.457943925,0,227
277478,517000652,0,Winter World,C. J. Mills,1980,31,netherlands,0,1.457943925,0,227
277478,517119250,7,M.C. Escher (The Miniature Masterpieces Series),M. C. Escher,1990,31,netherlands,8,1.457943925,1,227
277478,553025007,0,Eagle Has Landed,Jack Higgins,0,31,netherlands,1.5,1.457943925,0,227
277478,553102826,0,Scoundrel Time,Lillian Hellman,1970,31,netherlands,0,1.457943925,0,227
277478,553142496,0,Children of the Lion,Peter Danielson,1980,31,netherlands,4.166666667,1.457943925,0,227
277478,553147374,0,Altered States,Paddy Chayefsky,1980,31,netherlands,0,1.457943925,0,227
277478,553245856,0,Side Effects,Michael Palmer,1980,31,netherlands,0,1.457943925,0,227
277478,553264192,0,"Stars in Her Eyes (Sweet Dreams, No 122)",Dee Daley,1980,31,netherlands,1.4,1.457943925,0,227
277478,553266055,0,All Things Wise and Wonderful,James Herriot,1980,31,netherlands,2.642857143,1.457943925,0,227
277478,553268120,0,All Creatures Great and Small,James Herriot,1980,31,netherlands,2.545454545,1.457943925,0,227
277478,553282352,0,The Day Before Midnight,Stephen Hunter,1990,31,netherlands,0.347826087,1.457943925,0,227
277478,553578944,0,"Wraith Squadron (Star Wars: X-Wing Series, Book 5)",Aaron Allston,1990,31,netherlands,2.133333333,1.457943925,0,227
277478,553579606,0,Ashes to Ashes,TAMI HOAG,2000,31,netherlands,2.016393443,1.457943925,0,227
277478,553579754,0,Fear Nothing,DEAN KOONTZ,1990,31,netherlands,3.051282051,1.457943925,0,227
277478,553580191,0,Seize the Night,DEAN KOONTZ,1990,31,netherlands,2.557377049,1.457943925,0,227
277478,575005998,0,The oracle of change: How to consult the I ching;,Alfred Douglas,1970,31,netherlands,4,1.457943925,0,227
277478,582275164,0,British and American Short Stories (Longman Fiction),A. Laude,1990,31,netherlands,5,1.457943925,0,227
277478,582480841,0,"The Anglo-Saxon Age, C.400-1042 (History of England in Eleven Volumes)",D. J. V. Fisher,1970,31,netherlands,0,1.457943925,0,227
277478,582528232,8,Jamacia Inn (Longman Simplified English Series),Daphne Du Maurier,1970,31,netherlands,8,1.457943925,1,227
277478,059010683X,0,Hanson: An Unauthorized Biography,Marie T. Morreale,1990,31,netherlands,0.5,1.457943925,0,227
277478,670808393,6,The dog is us and other observations,Marcelle Clements,1980,31,netherlands,6,1.457943925,0,227
277478,671003755,0,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1990,31,netherlands,3.495515695,1.457943925,0,227
277478,671020560,7,Inca Gold,Clive Cussler,1990,31,netherlands,0.777777778,1.457943925,1,227
277478,671034677,0,The Embrace : A True Vampire Story,Aphrodite Jones,2000,31,netherlands,2,1.457943925,0,227
277478,671525832,0,Someone to Watch Over Me : A Novel,Judith McNaught,2000,31,netherlands,2.446808511,1.457943925,0,227
277478,671549219,0,Mission: Impossible,Peter Barsocchini,1990,31,netherlands,0.529411765,1.457943925,0,227
277478,671640143,0,FAST LANES (Washington Square),Jayne Anne Phillips,1980,31,netherlands,1,1.457943925,0,227
277478,671661892,0,"Doctor's Orders (Star Trek, Book 50)",Diane Duane,1990,31,netherlands,2.0625,1.457943925,0,227
277478,671665014,0,WEB OF ROMULANS STAR TREK 10,M. S. Murdock,1980,31,netherlands,4,1.457943925,0,227
277478,671679473,0,Cruel Doubt,Joe McGinniss,1990,31,netherlands,1.4,1.457943925,0,227
277478,671888587,0,I'll Be Seeing You,Mary Higgins Clark,1990,31,netherlands,1.942857143,1.457943925,0,227
277478,679761047,0,Snow Country,Yasunari Kawabata,1990,31,netherlands,2.6,1.457943925,0,227
277478,688032435,0,"Rachel, the Rabbi's Wife",Silvia Tennenbaum,1970,31,netherlands,2.2,1.457943925,0,227
277478,750916338,0,Enid Blyton (Pocket Biographies),George Greenfield,1990,31,netherlands,1.181818182,1.457943925,0,227
277478,752844849,0,Swansea Girls,Catrin Collier,2000,31,netherlands,0,1.457943925,0,227
277478,752853694,10,Unadulterated Cat,Terry Pratchett,2000,31,netherlands,2.6,1.457943925,1,227
277478,755109996,0,Growing Up in the Gorbals,Ralph Glasser,2000,31,netherlands,1.8,1.457943925,0,227
277478,756401380,0,Daw Fantasy,Elizabeth R. Wollheim,2000,31,netherlands,2,1.457943925,0,227
277478,765305119,0,The Dragon Reborn: Book Three of 'The Wheel of Time',Robert Jordan,2000,31,netherlands,2.666666667,1.457943925,0,227
277478,786817879,0,"Artemis Fowl (Artemis Fowl, Book 1)",Eoin Colfer,2000,31,netherlands,2.632653061,1.457943925,0,227
277478,786868716,0,The Five People You Meet in Heaven,Mitch Albom,2000,31,netherlands,4.543325527,1.457943925,0,227
277478,789477831,6,Secrets of Dreams,Caro Ness,2000,31,netherlands,6,1.457943925,0,227
277478,789477858,6,Secrets of Color Healing,Stephanie Norris,2000,31,netherlands,6,1.457943925,0,227
277478,080410526X,0,All I Really Need to Know,ROBERT FULGHUM,1980,31,netherlands,2.891050584,1.457943925,0,227
277478,810945797,10,The World of the Dark Crystal: The Collector's Edition,Brian Froud,2000,31,netherlands,10,1.457943925,1,227
277478,810946122,9,The Runes of Elfland,Ari Berk,2000,31,netherlands,9,1.457943925,1,227
277478,811829103,0,Legacy of the Cat,Gloria Stephens,2000,31,netherlands,0,1.457943925,0,227
277478,812532635,0,The Ships of Earth : Homecoming: Volume 3 (Homecoming Saga),Orson Scott Card,1990,31,netherlands,3.6875,1.457943925,0,227
277478,812535065,0,The Ragwitch,Garth Nix,1990,31,netherlands,0,1.457943925,0,227
277478,821733680,0,Watchers in the Woods,William Johnstone,1990,31,netherlands,0,1.457943925,0,227
277478,831759267,10,Dragons: An Anthology of Verse and Prose (Gift Series),Anness Publishing,1990,31,netherlands,10,1.457943925,1,227
277478,836215257,0,Gb Vampires,Randy Burgess,1990,31,netherlands,0,1.457943925,0,227
277478,851152023,0,Light Freights,W. W. Jacobs,1980,31,netherlands,0,1.457943925,0,227
277478,855030127,0,Robin Finds Christmas,Molly Brett,0,31,netherlands,0,1.457943925,0,227
277478,882668099,7,Decorative Stamping: Hundreds of Projects for Your Home,Sasha Dorey,1990,31,netherlands,8.5,1.457943925,1,227
277478,886778220,0,Alien Pets (Daw Book Collectors),Denise Little,1990,31,netherlands,3.142857143,1.457943925,0,227
277478,907849741,5,Ruskin's Drawings in the Ashmolean Museum (Ashmolean-Christie's Handbooks),Nicholas Penny,2000,31,netherlands,5,1.457943925,0,227
277478,971880107,0,Wild Animus,Rich Shapero,2000,31,netherlands,1.019584333,1.457943925,0,227
277478,1550224670,0,Sarah Jessica Parker,Marc Shapiro,2000,31,netherlands,1.5,1.457943925,0,227
277478,1558745718,8,Chicken Soup for the Pet Lover's Soul (Chicken Soup for the Soul),Jack Canfield,1990,31,netherlands,3.87755102,1.457943925,1,227
277478,1572970014,0,Waterworld: A Novel (Movie-Tie-in),Max Allan Collins,1990,31,netherlands,1.090909091,1.457943925,0,227
277478,1740595904,7,The Kindness of Strangers (Armchair Reading),Don George,2000,31,netherlands,2.444444444,1.457943925,1,227
277478,1850587981,0,Games to Play with Your Cat,Paul Berman,2000,31,netherlands,0,1.457943925,0,227
277478,1853260088,0,Moby Dick (Wordsworth Classics),Herman Melville,1990,31,netherlands,2.2,1.457943925,0,227
277478,1853261173,0,Kidnapped (Wordsworth Collection),Robert Louis Stevenson,1990,31,netherlands,0,1.457943925,0,227
277478,1892065444,0,Cats In Cyberspace,Beth Hilgartner,2000,31,netherlands,5,1.457943925,0,227
277478,1893183025,0,"The Aliens and the Scalpel : Scientific Proof of Extraterrestrial Implants in Humans (New Millennium Library, V. 6)",Roger K. Leir,1990,31,netherlands,0,1.457943925,0,227
277478,1903919134,7,Plants of the Humid Tropic Biome,Robin Lock,2000,31,netherlands,7,1.457943925,1,227
277478,2723426890,6,"Nomad, tome 5 : MÃƒÂƒ?ÃƒÂ‚Ã‚Â©moire cachÃƒÂƒ?ÃƒÂ‚Ã‚Â©e",Jean-David Morvan,2000,31,netherlands,6,1.457943925,0,227
277478,2840551446,0,"Zentak, tome 1 : La Passe des Argonautes",Jean-Pierre Pecau,1990,31,netherlands,0,1.457943925,0,227
277478,3822855588,0,Icons of the 16th Century (TASCHEN Icons Series),Rose-Marie Hagen,2000,31,netherlands,0,1.457943925,0,227
277478,382289642X,7,HR GIGER ARh+,H. R. Giger,1990,31,netherlands,7.5,1.457943925,1,227
277478,8493127817,9,The Book of the Dragon by Ciruelo (1),Cabral Ciruelo,2000,31,netherlands,9,1.457943925,1,227
277478,9025409881,0,Francesca's moeder: Roman,Ad van Iterson,1990,31,netherlands,0,1.457943925,0,227
277478,9029537353,0,Zuiderkruis: Roman,Pauline Slot,1990,31,netherlands,1.777777778,1.457943925,0,227
277478,904500741X,0,De kinderen van Arthur,Kristien Hemmerechts,2000,31,netherlands,2,1.457943925,0,227
277478,9068340344,7,Turbo-taal: Van socio-babble tot yuppie-speak,Jan Kuitenbrouwer,1980,31,netherlands,3.875,1.457943925,1,227
277478,907433699X,0,Het Theater De Brief En De Waarheid,Harry Mulisch,2000,31,netherlands,3.111111111,1.457943925,0,227
277478,9995585227,0,"Joshua, Son of None",Nancy Freedman,1990,31,netherlands,0,1.457943925,0,227
277479,1588515893,9,Sisters Forever,Sharon D. Martin,2000,32,usa,9,9,1,375
277486,812520165,8,The Swiss Account,Paul Erdman,1990,23,usa,1.454545455,8,1,375
277488,2070528189,0,Harry Potter et le prisonnier d'Azkaban,J. K. Rowling,1990,20,belgium,2.846153846,0,0,40
277502,385482388,9,The Mistress of Spices,Chitra Banerjee Divakaruni,1990,32,usa,3.825,9,1,375
277506,553148001,10,The Clan of the Cave Bear : a novel,Jean M. Auel,1980,32,usa,4.58974359,10,1,375
277508,446609781,8,Beneath the Skin,Nicci French,2000,43,netherlands,2.659090909,8,1,227
277509,61091944,0,Stonehenge,Bernard Cornwell,2000,34,portugal,2.153846154,6.625,0,282
277509,192823523,8,The Interpretation of Dreams (Oxford World's Classics),Sigmund Freud,2000,34,portugal,3.5,6.625,1,282
277509,312261276,0,"Bianca: A Novel of Venice (Elegant, Robert S. Venetian Chronicles, Bk. 1.)",Robert Elegant,2000,34,portugal,1.6,6.625,0,282
277509,385492103,8,El anatomista,Federico Andahazi,1990,34,portugal,5,6.625,1,282
277509,1400030382,9,The Piano Tuner : A Novel,DANIEL MASON,2000,34,portugal,2.830508475,6.625,1,282
277509,2221090810,10,Et Si Cetait Vrai,Marc Levy,0,34,portugal,7.285714286,6.625,1,282
277509,9724115380,9,A hora de SertÃƒÂƒÃ‚Â³rio (Finisterra),JoÃƒÂƒÃ‚Â£o Aguiar,1990,34,portugal,8.5,6.625,1,282
277513,70212570,0,Fried Green Tomatoes at the Whistle Stop Cafe,Fannie Flagg,1980,50,usa,3.469483568,0,0,375
277513,316314803,0,The Age of Miracles,Ellen Gilchrist,1990,50,usa,2.363636364,0,0,375
277513,399143947,0,Point of Origin,Patricia Daniels Cornwell,1990,50,usa,3.887640449,0,0,375
277514,3453042476,7,"Die Feuerzangenbowle (Fiction, Poetry and Drama)",Spoerl,0,32,germany,7,9,1,128
277517,452282152,8,Girl with a Pearl Earring,Tracy Chevalier,2000,32,usa,4.218631179,9,1,375
277517,525946241,9,Picture Maker,Penina Keen Spinka,2000,32,usa,2.1875,9,1,375
277517,553272586,10,Farewell to Manzanar: A True Story of Japanese American Experience During and  After the World War II Internment,Jeanne W. Houston,1980,32,usa,2.490566038,9,1,375
277517,767904311,9,Kindred Spirits : How the Remarkable Bond Between Humans and Animals Can Change the Way we Live,ALLEN M. DVM MS SCHOEN,2000,32,usa,3,9,1,375
277518,425068099,0,The Witness for the Prosecution and Other Stories,Agatha Christie,1990,32,,2.357142857,0,0,0
277519,895261901,10,Bias: A CBS Insider Exposes How the Media Distort the News,Bernard Goldberg,2000,54,usa,4.352941176,10,1,375
277523,312289723,10,Ten Big Ones: A Stephanie Plum Novel,Janet Evanovich,2000,62,usa,2.927272727,9.5,1,375
277523,316603570,10,3rd Degree,James Patterson,2000,62,usa,4.0375,9.5,1,375
277523,316693200,10,2nd Chance,James Patterson,2000,62,usa,3.704,9.5,1,375
277523,345452577,10,The Conspiracy Club,JONATHAN KELLERMAN,2000,62,usa,3.5,9.5,1,375
277523,345452593,10,Therapy,Jonathan Kellerman,2000,62,usa,4.44,9.5,1,375
277523,385336322,10,"Ransom (Steel, Danielle)",DANIELLE STEEL,2000,62,usa,3.166666667,9.5,1,375
277523,385336357,10,Second Chance,DANIELLE STEEL,2000,62,usa,6.666666667,9.5,1,375
277523,385508042,10,The King of Torts,John Grisham,2000,62,usa,3.142857143,9.5,1,375
277523,385510438,10,The Last Juror,John Grisham,2000,62,usa,4.654867257,9.5,1,375
277523,039915180X,10,Hidden Prey,John Sandford,2000,62,usa,4.034482759,9.5,1,375
277523,399151877,10,Blowout,Catherine Coulter,2000,62,usa,5.538461538,9.5,1,375
277523,440241537,10,The King of Torts,JOHN GRISHAM,2000,62,usa,2.908713693,9.5,1,375
277523,446530891,10,Split Second,David Baldacci,2000,62,usa,4.098039216,9.5,1,375
277523,446613843,10,The Jester,James Patterson,2000,62,usa,2.6,9.5,1,375
277523,515133302,10,Hemlock Bay,Catherine Coulter,2000,62,usa,2.513761468,9.5,1,375
277523,517162768,10,Mary Higgins Clark Omnibus : Let Me Call You Sweetheart; I'll Be Seeing You; Remember Me,MARY HIGGINS CLARK,2000,62,usa,10,9.5,1,375
277523,055308576X,10,Dying for Chocolate (Culinary Mysteries (Hardcover)),Diane Mott Davidson,1990,62,usa,2.6,9.5,1,375
277523,553801589,10,The Tail of the Tip-Off,RITA MAE BROWN,2000,62,usa,3.2,9.5,1,375
277523,553803409,10,"Firestorm (Johansen, Iris)",IRIS JOHANSEN,2000,62,usa,4.115384615,9.5,1,375
277523,671886665,10,A Cry In The Night,Mary Higgins Clark,1990,62,usa,2.423913043,9.5,1,375
277523,684835983,10,Before I Say Good-Bye : A Novel,Mary Higgins Clark,2000,62,usa,3.2375,9.5,1,375
277523,739442309,10,"Little Women, or Meg, Jo, Beth, and Amy",Louisa May Alcott,2000,62,usa,10,9.5,1,375
277523,743206045,10,Daddy's Little Girl,Mary Higgins Clark,2000,62,usa,3.666666667,9.5,1,375
277523,785275967,7,The Twilight of Courage: A Novel,Bodie Thoene,1990,62,usa,8.5,9.5,1,375
277523,842308121,0,Elizabeth Gail and the Terrifying News (Elizabeth Gail),Hilda Stahl,1980,62,usa,0,9.5,0,375
277523,1558744150,10,Chicken Soup for the Woman's Soul (Chicken Soup for the Soul Series (Paper)),Jack Canfield,1990,62,usa,3.697841727,9.5,1,375
277525,440241073,0,The Summons,John Grisham,2000,32,canada,3.195175439,0,0,65
277526,340657987,8,A Long Walk in Wintertime,Libby Purves,1990,33,united kingdom,2.833333333,8,1,363
277527,312203675,0,Speak Rwanda,Julian R. Pierce,1990,32,usa,0,6.555555556,0,375
277527,316777722,10,Me Talk Pretty One Day,David Sedaris,2000,32,usa,3.869565217,6.555555556,1,375
277527,374516812,10,The Lottery and Other Stories,Shirley Jackson,1990,32,usa,6.25,6.555555556,1,375
277527,375707166,9,A House for Mr. Biswas,V. S. Naipaul,2000,32,usa,4.384615385,6.555555556,1,375
277527,679439382,7,The Little Friend,Donna Tartt,2000,32,usa,2.287356322,6.555555556,1,375
277527,679723161,8,Lolita (Vintage International),VLADIMIR NABOKOV,1980,32,usa,4.265306122,6.555555556,1,375
277527,684195488,0,Accordion Crimes,E. Annie Proulx,1990,32,usa,2.088235294,6.555555556,0,375
277527,688178456,8,The Disobedience of Water: Stories and Novellas,Sena Jeter Naslund,2000,32,usa,2.125,6.555555556,1,375
277527,805048782,7,Loving You Was My Undoing,Javier Gonzalez Rubio,1990,32,usa,7,6.555555556,1,375
277528,974499005,0,Profit from the Power of Many: How to Use MasterMind Teams to Create Success,Natalie D. Brecher,2000,48,usa,0,0,0,375
277529,64400557,8,Charlotte's Web (Trophy Newbery),E. B. White,1970,32,usa,4.782945736,8,1,375
277530,971880107,0,Wild Animus,Rich Shapero,2000,52,usa,1.019584333,0,0,375
277532,1550544683,7,Jade Peony,Wayson Choy,1990,32,canada,4.107142857,7,1,65
277533,452268060,7,How the Garcia Girls Lost Their Accents (Plume Contemporary Fiction),Julia Alvarez,1990,32,usa,3.252336449,6.5,1,375
277533,679734775,6,The House on Mango Street (Vintage Contemporaries),SANDRA CISNEROS,1990,32,usa,3.801652893,6.5,0,375
277535,316601950,9,The Pilot's Wife : A Novel,Anita Shreve,1990,32,usa,3.593309859,5.333333333,1,375
277535,034543739X,7,Until the Real Thing Comes Along (Ballantine Reader's Circle),ELIZABETH BERG,2000,32,usa,2.386363636,5.333333333,1,375
277535,425168298,0,Secret Prey,John Sandford,2000,32,usa,2.814814815,5.333333333,0,375
277538,911913009,10,Golf Instruction,Phil Galvano,1980,67,canada,10,10,1,65
277544,553587196,8,A Choir of Ill Children,TOM PICCIRILLI,2000,32,usa,4.5,7,1,375
277544,743482077,6,The Dog Walker : A Novel,Leslie Schnur,2000,32,usa,1.75,7,0,375
277547,3404149114,3,Das Zweite GedÃƒÂƒ?ÃƒÂ‚Ã‚Â¤chtnis.,Ken Follett,2000,37,switzerland,5.692307692,3,0,330
277548,970172605,10,Smoke and Gravity,Win Neagle,2000,32,usa,5,10,1,375
277554,345392825,9,Reviving Ophelia: Saving the Selves of Adolescent Girls (Ballantine Reader's Circle),Mary Pipher,1990,24,usa,3.06741573,2.666666667,1,375
277554,345435168,3,Open House (Oprah's Book Club (Paperback)),Elizabeth Berg,2000,24,usa,3.395522388,2.666666667,0,375
277554,446387878,0,A Yellow Raft in Blue Water,Michael Dorris,1990,24,usa,2.814285714,2.666666667,0,375
277554,446518581,0,Border Music,Robert James Waller,1990,24,usa,2.1,2.666666667,0,375
277554,449907481,0,A Thousand Acres (Ballantine Reader's Circle),JANE SMILEY,1990,24,usa,2.652380952,2.666666667,0,375
277554,452268060,5,How the Garcia Girls Lost Their Accents (Plume Contemporary Fiction),Julia Alvarez,1990,24,usa,3.252336449,2.666666667,0,375
277554,553211803,7,Middlemarch (Wadsworth Series in Mass Communication),George Eliot,1990,24,usa,2.882352941,2.666666667,1,375
277554,613025326,0,The Bridges of Madison County,Robert James Waller,1990,24,usa,0,2.666666667,0,375
277554,671531506,0,Frankenstein (Enriched Classics Series),Mary Shelley,1990,24,usa,2.6,2.666666667,0,375
277556,345318587,10,The Hobbit,J R R Tolkien,1980,42,usa,5.583333333,10,1,375
277559,1582790671,7,Signature Classics - The Man in the Iron Mask,Alexandre Dumas,2000,98,usa,3.5,7,1,375
277560,842332278,0,The Remnant: On the Brink of Armageddon (Left Behind No. 10),Tim LaHaye,2000,32,usa,3.120689655,0,0,375
277562,140043519,9,Junky,William Burroughs,1980,22,united kingdom,5.523809524,4.75,1,363
277562,140274286,6,Brighton Rock (Essential.penguin S.),Graham Greene,1990,22,united kingdom,4.363636364,4.75,0,363
277562,140278753,0,The Heart of the Matter (Essential Penguin),Graham Greene,1990,22,united kingdom,1.125,4.75,0,363
277562,571200389,0,Golden Gate,Vikram Seth,0,22,united kingdom,1.5,4.75,0,363
277562,571212018,5,101 Experiments in the Philosophy of Everyday Life,Roger-Pol Droit,2000,22,united kingdom,7,4.75,0,363
277562,751310158,5,Evolution (Eyewitness Science S.),Linda Gamlin,1990,22,united kingdom,7.5,4.75,0,363
277562,879052473,8,Deep Ecology,Bill Devall,1980,22,united kingdom,4,4.75,1,363
277562,934802904,5,Modern Rock Climbing,Todd Skinner,1990,22,united kingdom,5,4.75,0,363
277562,1858286018,9,The Rough Guide to Morocco,Rough Guides,2000,22,united kingdom,9,4.75,1,363
277563,61053775,5,Cold Case,Robin Burcell,2000,66,usa,1.875,3.9,0,375
277563,312971400,6,The Twelve,Howard Kaminsky,2000,66,usa,4,3.9,0,375
277563,312986769,7,In the Bleak Midwinter (A Rev. Clare Ferguson Mystery),Julia Spencer-Fleming,2000,66,usa,2.76,3.9,1,375
277563,312995431,9,A Fountain Filled With Blood (A Rev. Clare Ferguson Mystery),Julia Spencer-Fleming,2000,66,usa,5.333333333,3.9,1,375
277563,425193322,0,Dead Hot Mama,Victoria Houston,2000,66,usa,1.6,3.9,0,375
277563,044667883X,5,Last Man Standing,David Baldacci,2000,66,usa,5,3.9,0,375
277563,525937021,7,The Pause: Positive Approaches to Menopause,"Lonnie, Ph.D. Barbach",1990,66,usa,7,3.9,1,375
277563,743418174,0,Good in Bed,Jennifer Weiner,2000,66,usa,4.040425532,3.9,0,375
277563,080506284X,0,Below Another Sky: A Mountain Adventure in Search of a Lost Father,Rick Ridgeway,2000,66,usa,3.333333333,3.9,0,375
277563,1590170296,0,The Vet's Daughter (New York Review Books Classics),Barbara Comyns,2000,66,usa,0,3.9,0,375
277565,385305893,5,Beastie,Georgess McHargue,1990,32,new zealand,5,5.222222222,0,236
277565,671741403,5,"The Captain's Honor (Star Trek The Next Generation, No 8)",David Dvorkin,1990,32,new zealand,4.5,5.222222222,0,236
277565,803701225,8,The Spell of the Sorcerer's Skull,John Bellairs,1980,32,new zealand,8,5.222222222,1,236
277565,1862082626,0,Gemma James Egyptian Adventure (Magic Jewellery S.),Kate Cary,1990,32,new zealand,0,5.222222222,0,236
277568,553583956,5,Safe Harbor,Luanne Rice,2000,32,germany,2.272727273,5,0,128
277569,345447867,0,The Apprentice,Tess Gerritsen,2000,32,usa,2.873563218,0,0,375
277569,385511612,0,Bleachers,John Grisham,2000,32,usa,3.258278146,0,0,375
277569,393317552,0,"Guns, Germs, and Steel: The Fates of Human Societies",Jared Diamond,1990,32,usa,4.52238806,0,0,375
277574,1885403003,10,The Trusted,Felecia Elliot,1990,56,usa,10,10,1,375
277575,61015725,0,Prey,Michael Crichton,2000,42,usa,3.598765432,5.75,0,375
277575,142004235,5,East of Eden (Oprah's Book Club),John Steinbeck,2000,42,usa,4.549618321,5.75,0,375
277575,446301582,9,Word of Honor,Nelson DeMille,1980,42,usa,2.939393939,5.75,1,375
277575,446608262,9,The Lion's Game,Nelson DeMille,2000,42,usa,3.438202247,5.75,1,375
277579,140064966,0,Sister Kate (An Australian original),Jean Bedford,1980,20,australia,0,0,0,30
277585,715309404,8,Organic Cafe Cookbook,Carol Charlton,2000,43,united kingdom,4,7.75,1,363
277586,312202318,2,A Home at the End of the World: A Novel,Michael Cunningham,1990,32,usa,4.7,2,0,375
277588,8401463017,8,El Hombre Que Susurraba Al Oido De Los Caballos,Nicholas Evans,1990,21,spain,3.571428571,7.25,1,321
277588,8401499585,8,Los Pilares de La Tierra,Ken Follett,1990,21,spain,9,7.25,1,321
277588,8408039369,6,Los Renglones Torcidos De Dios,T. Luca De Tena,2000,21,spain,5.222222222,7.25,0,321
277588,8478884661,7,The Forastera,Diana Gabaldon,1990,21,spain,7,7.25,1,321
277589,385504209,0,The Da Vinci Code,Dan Brown,2000,32,usa,4.652321631,4.714285714,0,375
277589,425125467,8,Harmful Intent,Robin Cook,2000,32,usa,2.160714286,4.714285714,1,375
277589,440143446,0,"Joshua, Son of None",Nancy Mars Freedman,1970,32,usa,0,4.714285714,0,375
277589,451158164,0,The Panjang Incident,Charles Ryan,1980,32,usa,0,4.714285714,0,375
277589,553263226,9,The Bourne Supremacy,Robert Ludlum,1980,32,usa,2.114583333,4.714285714,1,375
277589,671026704,7,Serpent From The Numa Files,Clive Cussler,1990,32,usa,2.411764706,4.714285714,1,375
277589,812579402,9,Venus (The Grand Tour),Ben Bova,2000,32,usa,4.6,4.714285714,1,375
277594,373872089,0,Long Way Home (Love Inspired (Numbered)),Gena Dalton,2000,30,usa,1.111111111,0,0,375
277595,804114986,0,The Bonesetter's Daughter,Amy Tan,2000,32,usa,3.443579767,0,0,375
277596,373243758,0,Seven Months And Counting...(The Stockwells Of Texas) (Silhouette Special Edition),Myrna Temte,2000,32,usa,1.3,0,0,375
277598,375707972,8,The Reader,Bernhard Schlink,1990,32,usa,2.951977401,8,1,375
277601,312421273,3,The Corrections: A Novel,Jonathan Franzen,2000,32,usa,3.316129032,5,0,375
277601,679771476,7,The Law of Similars,CHRIS BOHJALIAN,2000,32,usa,3.558139535,5,1,375
277605,8787498782,7,Revolution tur/retur,Jan Bredsdorff,1970,30,denmark,7,4.5,1,94
277610,688150772,8,"The Big Five-Oh: Facing, Fearing, and Fighting Fifty",Bill Geist,1990,32,usa,2,8,1,375
277619,618002219,8,The Hobbit: or There and Back Again,J.R.R. Tolkien,1990,25,usa,5.014285714,8,1,375
277622,671025368,10,The Coldest Winter Ever,Sister Souljah,2000,32,usa,5.25,10,1,375
277623,002542730X,5,Politically Correct Bedtime Stories: Modern Tales for Our Life and Times,James Finn Garner,1990,54,usa,3.514619883,6.5,0,375
